name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CountRecursiveCalls,21,18,3,85.71428571428571,2.0089285714285716
CountNestedMethods,373,269,104,72.11796246648794,30.02232142857143
CountFunctions,1281,662,619,51.678376268540205,73.88392857142857
IsFunction,213,121,92,56.8075117370892,13.504464285714285
CountFunctionParameters,275,153,122,55.63636363636364,17.075892857142858
CountHigherOrderCalls,1137,627,510,55.145118733509236,69.97767857142857
CountFunctionCalls,404,230,174,56.930693069306926,25.669642857142854
CountCurrying,224,132,92,58.92857142857143,14.732142857142858
CountPatternMatching,790,468,322,59.24050632911393,52.23214285714286
CountLazyValues,77,51,26,66.23376623376623,5.691964285714286
CountParameterLists,197,124,73,62.944162436548226,13.839285714285715
FunctionalScoreCount,1504,745,759,49.534574468085104,83.14732142857143
CountVariables,295,165,130,55.932203389830505,18.415178571428573
CountVariableDefinitions,89,52,37,58.42696629213483,5.803571428571429
CountInnerVariableAssignment,110,66,44,60.0,7.366071428571429
CountOuterVariableUsage,231,128,103,55.41125541125541,14.285714285714285
CountOuterVariableAssignment,183,91,92,49.72677595628415,10.15625
CountSideEffects,804,469,335,58.333333333333336,52.34375
IsSideEffect,463,267,196,57.66738660907127,29.799107142857146
CountSideEffectCalls,686,429,257,62.53644314868805,47.879464285714285
CountSideEffectFunctions,226,182,44,80.53097345132744,20.3125
ImperativeScoreCount,816,477,339,58.45588235294118,53.23660714285714
HasPointsCount,1698,796,902,46.878680800942284,88.83928571428571
ParadigmScoreCount,1319,581,738,44.04852160727824,64.84375
